"Manufacturer","Price","ProductId","ProductName","ProductUrl","RatingSourceValue","RatingType","ReviewCount","ReviewLink","Stock"
"Colgate-Palmolive","22.9","110214","LOÇÃO HIDRATANTE PROTEX BABY COM 200ML","https://www.drogaraia.com.br/protex-baby-body-lotion-delicate-prot-200ml.html","4.7","5-Star","3","https://www.drogaraia.com.br/protex-baby-body-lotion-delicate-prot-200ml.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","12.9","401401","SABONETE LÍQUIDO PROTEX BABY GLICERINA REFIL 180ML","https://www.drogaraia.com.br/protex-baby-refil-sabonete-liquido-infantil-glicerina-natural-180ml.html",,,,,"InStock"
"Colgate-Palmolive","3.53","110216","SABONETE EM BARRA PROTEX BABY","https://www.drogaraia.com.br/protex-baby-sabonete-barra-protecao-delicada-85g.html","4.7","5-Star","12","https://www.drogaraia.com.br/protex-baby-sabonete-barra-protecao-delicada-85g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","24.9","401433","SABONETE LÍQUIDO PROTEX BABY GLICERINA 400ML","https://www.drogaraia.com.br/protex-baby-sabonete-liquido-infantil-glicerina-natural-400ml.html",,,,,"InStock"
"Colgate-Palmolive","3.53","401364","SABONETE EM BARRA PROTEX BABY GLICERINA 85G","https://www.drogaraia.com.br/protex-baby-sabonete-em-barra-infantil-glicerina-natural-85g.html",,,,,"InStock"
"Colgate-Palmolive","21.9","401449","SABONETE LÍQUIDO PROTEX BABY GLICERINA REFIL 380ML","https://www.drogaraia.com.br/protex-baby-refil-sabonete-liquido-infantil-glicerina-natural-380ml.html",,,,,"InStock"
"Colgate-Palmolive","18.9","401402","SABONETE LÍQUIDO PROTEX BABY GLICERINA 200ML","https://www.drogaraia.com.br/protex-baby-sabonete-liquido-infantil-glicerina-natural-200ml.html",,,,,"InStock"
"Colgate-Palmolive","17.09","110222","SABONETE LÍQUIDO INFANTIL PROTEX BABY CABEÇA AOS PÉS COM 200ML","https://www.drogaraia.com.br/protex-baby-sabonete-liquido-shower-gel-delicate-head-to-toe-200ml.html","5","5-Star","2","https://www.drogaraia.com.br/protex-baby-sabonete-liquido-shower-gel-delicate-head-to-toe-200ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","33.99","53288","PROTEX GEL HIDRATANTE FACIAL DIÁRIO COM 50ML","https://www.drogaraia.com.br/protex-daily-hidratante-facial-50ml.html","5","5-Star","4","https://www.drogaraia.com.br/protex-daily-hidratante-facial-50ml.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","22.9","110220","REFIL SABONETE LÍQUIDO PROTEX BABY CABEÇA AOS PÉS","https://www.drogaraia.com.br/protex-baby-sabonete-liquido-shower-gel-delicate-protec-refil-380ml.html","4.9","5-Star","23","https://www.drogaraia.com.br/protex-baby-sabonete-liquido-shower-gel-delicate-protec-refil-380ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","17.9","110219","REFIL SABONETE LÍQUIDO PROTEX BABY CABEÇA AOS PÉS","https://www.drogaraia.com.br/protex-baby-sabonete-liquido-shower-gel-delicate-protec-refil-180ml.html","5","5-Star","4","https://www.drogaraia.com.br/protex-baby-sabonete-liquido-shower-gel-delicate-protec-refil-180ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","39.9","370241","SABONETE EM BARRA PROTEX LIMPEZA PROFUNDA 8 UNIDADES COM 85G CADA","https://www.drogaraia.com.br/protex-kit-sabonete-em-barra-limpeza-profunda-8-unidades-85g-cada.html",,,,,"InStock"
"Colgate-Palmolive","18.9","110461","KIT SABONETE EM BARRA PROTEX DUO PROTECT COM 6 UNIDADES DE 85G CADA","https://www.drogaraia.com.br/protex-kit-sabonete-em-barra-antibacteriano-duo-protect-cartucho-510g-leve-6-unidades-pague-menos-cada-85g.html","4.8","5-Star","23","https://www.drogaraia.com.br/protex-kit-sabonete-em-barra-antibacteriano-duo-protect-cartucho-510g-leve-6-unidades-pague-menos-cada-85g.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","4.9","19550","SABONETE EM BARRA PROTEX AVEIA","https://www.drogaraia.com.br/protex-sabonete-antibacteriano-aveia-90g.html","4.9","5-Star","12","https://www.drogaraia.com.br/protex-sabonete-antibacteriano-aveia-90g.html#trustvox-reviews","OutOfStock"
